Date;Service;Departure station;Arrival station;Average journey time;Number of scheduled trains;Number of cancelled trains;Cancellation comments;Number of trains delayed at departure;Average delay of late trains at departure;Average delay of all trains at departure;Departure delay comments;Number of trains delayed at arrival;Average delay of late trains at arrival;Average delay of all trains at arrival;Arrival delay comments;Number of trains delayed > 15min;Average delay of trains > 15min (if competing with flights);Number of trains delayed > 30min;Number of trains delayed > 60min;Pct delay due to external causes;Pct delay due to infrastructure;Pct delay due to traffic management;Pct delay due to rolling stock;Pct delay due to station management and equipment reuse;Pct delay due to passenger handling (crowding, disabled persons, connections)
2021-12;National;VANNES;PARIS MONTPARNASSE;158.0;274.0;94.94596247960848;None;134.0;5.358830846;30.62165761769024;None;0.0;33.80079365;6.309717097;None;32.0;40.1140625;16.0;5.0;35.71428571;14.28571429;21.42857143;0.0;0.0;7.142857143
2021-12;International;LAUSANNE;PARIS LYON;227.0;161.0;0.0;None;99.0;3.979124579;2.613870968;None;14.0;52.2047619;3.141612903;None;14.0;52.2047619;10.0;6.0;46.15384615;0.0;15.38461538;23.07692308;15.38461538;0.0
2021-12;National;CHAMBERY CHALLES LES EAUX;PARIS LYON;176.0;258.0;4.0;None;155.0;12.92827957;30.62165761769024;None;81.0;30.194444444444404;0.0;None;63.0;34.66878307;31.0;5.0;0.0;9.87654321;198.7610364132147;14.81481481;2.469135802;6.172839506172839
2021-12;National;LAVAL;PARIS MONTPARNASSE;82.0;271.0;0.0;None;99.0;6.678282828;2.410885609;None;49.0;345.3266769288485;4.424231242;None;18.0;34.94074074;8.0;1.0;0.0;26.53061224;42.85714286;6.12244898;4.081632653;75.91572970554272
2021-12;National;LE CREUSOT MONTCEAU MONTCHANIN;PARIS LYON;0.0;212.0;4.0;None;108.0;8.816666667;4.57173913;None;26.0;29.29807692;2.911674718;None;17.0;39.81960784;9.0;9.0;7.692307692;3.846153846;26.92307692;23.07692308;7.692307692;30.76923077
2021-12;National;LYON PART DIEU;LILLE;188.0;320.0;2.0;None;216.0;9.84212963;6.5592243186582815;None;67.0;40.25758036461605;9.419758909853249;None;53.0;47.57484276729557;24.0;14.0;4.477611940298504;19.40298507462689;19.40298507462689;0.0;13.432835820895528;29.85074626865672
2021-12;National;LYON PART DIEU;RENNES;237.0;76.0;0.0;None;54.0;4.34537037;3.152631579;None;8.0;33.73125;6.29627193;None;260.39253670473084;33.73125;124.67169657422514;1.0;0.0;12.5;25.0;25.0;72.0439601026586;37.5
2021-12;National;METZ;PARIS EST;86.0;306.0;0.0;None;115.0;9.969130435;3.702467105;None;49.0;27.6037415;4.629221491;None;26.0;42.52307692;13.0;5.0;10.41666667;12.5;50.0;10.41666667;8.333333333333332;0.0
2021-12;National;MONTPELLIER;LYON PART DIEU;114.0;229.0;3.0;None;57.0;17.14502924;4.401333333;None;18.0;52.86481481481481;5.278;None;15.0;60.60444444;8.0;4.0;22.22222222;11.11111111;16.66666667;0.0;27.77777778;22.22222222
2021-12;National;NANCY;PARIS EST;94.0;297.0;1.0;None;67.0;6.072139303;1.431306306;None;22.0;22.34318182;1.690765766;None;12.0;32.89305556;6.0;1.0;13.63636364;31.81818182;0.0;13.63636364;9.090909091;9.090909091
2021-12;National;PARIS LYON;None;183.0;405.0;9.0;None;41.0;24.26585366;2.208459596;None;43.0;39.84302326;58.47323134889636;None;0.0;41.1800813;0.0;0.0;14.28571429;14.28571429;4.761904762;0.0;16.66666667;14.28571429
2021-12;National;PARIS LYON;CHAMBERY CHALLES LES EAUX;177.0;259.0;4.0;None;38.0;24.35131579;3.290980392;None;53.0;33.79433962;7.733464052;None;41.0;39.9004065;20.0;6.0;3.921568627450981;23.52941176;7.843137254901962;0.0;3.921568627450981;0.0
2021-12;National;PARIS LYON;VALENCE ALIXAN TGV;131.0;340.0;6.0;None;33.0;17.62525253;1.473453094;None;0.0;42.03533333;4.190918164;None;17.0;55.68039216;13.0;4.0;8.333333333;0.0;16.66666667;33.33333333;20.83333333;4.166666667
2021-12;National;PARIS MONTPARNASSE;BORDEAUX ST JEAN;141.0;930.0;14.0;None;108.0;0.0;30.62165761769024;None;71.0;31.91173709;3.186954148;None;52.0;38.56378205;23.0;8.0;25.0;19.11764706;11.76470588;14.70588235;4.411764706;25.0
2021-12;National;PARIS MONTPARNASSE;LAVAL;81.0;252.0;0.0;None;31.0;16.38064516;1.692733333;None;28.0;24.59285714285709;3.763666667;None;9.0;56.56296296;7.0;3.0;4.166666667;25.0;20.83333333;25.0;0.0;25.0
2021-12;National;PARIS MONTPARNASSE;POITIERS;95.0;539.0;0.0;None;49.0;9.819047619;0.46902545;None;44.0;19.02878788;2.321911856;None;17.0;30.12941176;4.0;2.0;18.18181818;25.0;18.18181818;13.63636364;0.0;20.45454545
2021-12;National;POITIERS;PARIS MONTPARNASSE;97.0;451.0;2.0;None;178.0;7.394007490636701;2.689312407;None;60.0;25.26472222;4.629110613;None;0.0;42.09107143;0.0;0.0;25.0;16.66666667;26.66666667;0.0;0.0;11.66666667
2021-12;International;FRANCFORT;PARIS EST;233.0;174.0;16.0;None;61.0;5.809562842;2.393037975;None;17.0;31.13529412;4.402004219;None;17.0;346.4742866898222;5.0;1.0;17.64705882;11.76470588;35.29411765;23.52941176;11.76470588;0.0
2021-12;International;PARIS LYON;GENEVE;192.0;199.0;4.0;None;872.2920065252855;17.30866667;2.039145299;None;13.0;345.3266769288485;2.54974359;None;13.0;25.83846154;3.0;0.0;23.07692308;7.692307692;23.07692308;30.76923077;7.692307692;7.692307692
2021-12;International;PARIS LYON;ZURICH;244.0;146.0;3.0;None;872.2920065252855;21.29833333;2.137179487;None;15.0;345.3266769288485;5.786713287;None;15.0;43.08222222;9.0;2.0;33.33333333;16.66666667;0.0;33.33333333;16.66666667;0.0
2021-12;International;ZURICH;PARIS LYON;244.0;0.0;2.0;None;44.0;2.840909091;1.117792793;None;23.0;28.76231884;6.229504505;None;23.0;28.76231884;7.0;0.0;59.09090909090911;0.0;13.63636364;18.18181818;9.090909090909092;75.91572970554272
2021-12;National;ANNECY;PARIS LYON;223.0;138.0;94.94596247960848;None;5.0;7.8;0.295432099;None;365.28344208809136;33.11989247;9.763703704;None;31.0;33.11989247;14.0;3.0;38.70967742;0.0;29.032258064516096;12.903225806451598;0.0;6.4516129032258105
2021-12;National;BORDEAUX ST JEAN;PARIS MONTPARNASSE;139.0;923.0;11.0;None;0.0;15.78873239;6.064452982;None;145.0;41.80436782;0.0;None;112.0;50.19136905;0.0;0.0;35.41666667;15.972222222222198;18.75;9.027777778;0.694444444;20.13888889
2021-12;National;GRENOBLE;PARIS LYON;180.0;186.0;5.0;None;14.0;0.0;0.896593002;None;11.0;345.3266769288485;2.703959484;None;10.0;32.075;4.0;1.0;20.0;10.0;40.0;20.0;10.0;0.0
2021-12;National;MARSEILLE ST CHARLES;MARNE LA VALLEE;212.0;282.0;2.0;None;54.0;19.299074074074102;3.542293907;None;41.0;44.70934959349591;7.604062126642781;None;41.0;44.70934959;21.0;8.0;7.317073170731709;9.756097561;9.756097561;7.317073170731709;26.82926829;39.02439024
2021-12;National;MULHOUSE VILLE;PARIS LYON;0.0;297.0;4.0;None;0.0;8.846547619;4.243515358;None;45.0;27.25259259;58.47323134889636;None;33.0;32.46212121;13.0;4.0;48.8372093;2.325581395;13.95348837;30.23255814;4.651162791;0.0
2021-12;National;NANTES;PARIS MONTPARNASSE;132.0;564.0;4.0;None;135.0;8.438395062;1.883392964;None;57.0;30.954385964912305;4.334973166;None;32.0;44.87395833;19.0;7.0;32.72727273;30.909090909090903;12.727272727272702;7.272727273;5.454545455;10.90909091
2021-12;National;NIMES;PARIS LYON;1702.5938009787928;233.0;94.94596247960848;None;66.0;15.72727273;4.493494152;None;35.0;42.26714286;6.505190058479521;None;29.0;48.40747126;17.0;6.0;20.58823529;0.0;20.58823529;11.76470588;0.0;11.76470588
2021-12;National;PARIS LYON;MARSEILLE ST CHARLES;193.0;536.0;0.0;None;55.0;20.33181818;1.819544592;None;59.0;38.04124294;5.750506009;None;59.0;346.4742866898222;30.0;8.0;10.34482759;8.620689655172411;8.620689655172411;31.03448276;10.34482759;0.0
2021-12;National;PARIS LYON;MONTPELLIER;208.0;219.0;1.0;None;872.2920065252855;11.04777778;0.465825688;None;18.0;36.93148148;2.882874618;None;18.0;36.93148148;8.0;3.0;22.22222222;16.66666667;11.11111111;22.22222222;11.11111111;16.66666667
2021-12;National;PARIS LYON;NICE VILLE;357.0;2681.206158238173;5.0;None;19.0;10.39385965;0.577163462;None;21.0;41.63650794;58.47323134889636;None;21.0;41.63650794;11.0;4.0;4.761904762;4.761904762;19.04761905;14.28571429;4.761904762;52.38095238
2021-12;National;PARIS LYON;SAINT ETIENNE CHATEAUCREUX;1702.5938009787928;2681.206158238173;7.0;None;8.0;24.325;0.0;None;13.0;35.65897436;5.33480826;None;7.0;0.0;3.0;1.0;45.454545454545496;9.090909091;27.27272727;0.0;9.090909091;9.090909091
2021-12;National;PARIS MONTPARNASSE;ANGERS SAINT LAUD;91.0;519.0;2.0;None;55.0;10.61060606;0.738459059;None;39.0;24.37435897;2.80106383;None;24.0;33.14930556;11.0;1.0;20.51282051;33.33333333;10.25641026;15.38461538;10.25641026;10.25641026
2021-12;National;PARIS MONTPARNASSE;ANGOULEME;125.0;289.0;5.0;None;28.0;11.81607143;0.747593897;None;25.0;21.02466667;2.813321596;None;12.0;29.74305556;3.0;1.0;28.000000000000004;12.0;8.0;16.0;8.0;28.000000000000004
2021-12;National;PARIS MONTPARNASSE;LE MANS;58.0;498.0;4.0;None;50.0;0.0;0.748549258;None;56.0;16.30267857;2.524055331;None;14.0;39.17857143;8.0;2.0;6.25;27.083333333333297;35.41666667;0.0;6.25;8.333333333
2021-12;National;PARIS MONTPARNASSE;TOURS;74.0;184.0;5.0;None;12.0;9.640277778;0.21396648;None;20.0;14.37916667;2.166480447;None;6.0;23.88888889;1.0;0.0;5.263157895;31.57894737;198.7610364132147;26.31578947;5.263157895;15.78947368
2021-12;National;PARIS NORD;ARRAS;48.0;507.0;94.94596247960848;None;46.0;25.38514493;2.216021505;None;54.0;30.96080247;4.183297491;None;29.0;0.0;12.0;4.0;4.081632653;20.40816327;6.12244898;38.7755102;8.163265306;22.448979591836704
2021-12;National;PARIS NORD;DOUAI;70.0;141.0;0.0;None;9.0;118.28872062060988;1.015718157;None;18.0;25.58796296;4.520460705;None;6.0;54.66388889;2.0;2.0;5.555555555555561;27.77777778;22.22222222;27.77777778;5.555555555555561;11.11111111
2021-12;National;STRASBOURG;NANTES;321.0;57.0;0.0;None;8.0;10.87708333;0.0;None;5.0;61.16666667;5.115204678;None;5.0;61.16666667;5.0;1.0;40.0;218.65088787857883;0.0;0.0;0.0;0.0
2021-12;National;TOURS;PARIS MONTPARNASSE;0.0;178.0;5.0;None;11.0;1.686363636;0.085163776;None;23.0;12.19057971;2.826782274;None;6.0;19.39722222;0.0;0.0;4.761904762;218.65088787857883;47.61904761904759;19.04761905;4.761904762;4.761904762
2022-01;International;STUTTGART;PARIS EST;194.0;139.0;3.0;None;114.0;6.113304094;5.150493827;None;18.0;46.14537037;7.370987654;None;18.0;0.0;11.0;7.0;11.11111111;22.22222222;22.22222222;190.4200842324105;5.555555555555561;11.11111111
2022-01;International;ZURICH;PARIS LYON;244.0;156.0;0.0;None;47.0;118.28872062060988;0.0;None;0.0;49.56666666666671;1.53629386;None;260.39253670473084;49.56666667;3.0;3.0;50.0;12.5;0.0;12.5;0.0;25.0
2022-01;National;None;PARIS LYON;183.0;427.0;6.0;None;132.0;13.69772727;4.310047847;None;32.0;50.21458333;3.706539075;None;30.0;52.65444444;21.0;5.0;21.875;0.0;21.875;9.375;3.125;21.875
2022-01;National;ANGERS SAINT LAUD;PARIS MONTPARNASSE;93.0;517.0;11.0;None;158.0;7.277953586;2.388832998;None;58.0;34.46896552;3.199966465;None;38.0;47.25833333;21.0;12.0;0.0;20.37037037;18.51851852;18.51851852;5.555555556;16.66666667
2022-01;National;BORDEAUX ST JEAN;PARIS MONTPARNASSE;141.0;927.0;27.0;None;341.0;14.01197458;0.0;None;138.0;41.79094203;7.66994809;None;111.0;346.4742866898222;60.0;46.45493474714519;28.26086957;26.8115942;25.36231884;4.347826086956521;2.8985507246376803;12.318840579710098
2022-01;National;LA ROCHELLE VILLE;PARIS MONTPARNASSE;172.0;208.0;7.0;None;872.2920065252855;5.545238095;0.587916667;None;9.0;40.6037037;0.0;None;8.0;43.89583333;5.0;2.0;22.22222222;0.0;33.33333333;33.33333333;72.0439601026586;11.11111111
2022-01;National;LILLE;LYON PART DIEU;186.0;267.0;0.0;None;96.0;8.280034722222219;3.015056586;None;35.0;44.62332375478928;6.508007554;None;28.0;50.64523809523807;0.0;0.0;5.714285714285713;14.285714285714285;14.285714285714263;45.71428571428576;0.0;14.285714285714263
2022-01;National;LYON PART DIEU;MARNE LA VALLEE;107.0;313.0;0.0;None;164.0;12.08262195;6.485490831;None;0.0;43.73125;58.47323134889636;None;39.0;50.64871795;20.0;11.0;218.89587774190275;17.39130435;6.52173913;17.39130435;0.0;32.60869565
2022-01;National;MARSEILLE ST CHARLES;TOURCOING;298.0;31.0;0.0;None;9.0;21.66111111;6.24;None;9.0;42.0;13.13333333;None;9.0;42.0;4.0;4.0;11.11111111;11.11111111;0.0;0.0;22.22222222;55.55555556
2022-01;National;MULHOUSE VILLE;PARIS LYON;1702.5938009787928;300.0;0.0;None;120.0;6.279722222;30.62165761769024;None;21.0;43.1968254;0.0;None;17.0;346.4742866898222;8.0;5.0;38.095238095238095;23.80952381;0.0;0.0;0.0;14.28571429
2022-01;National;NIMES;PARIS LYON;176.0;219.0;0.0;None;46.0;14.0384058;2.832115677;None;19.0;38.27368421;3.248782344;None;15.0;0.0;6.0;3.0;31.57894737;21.05263158;0.0;5.263157895;10.52631579;31.57894737
2022-01;National;PARIS EST;NANCY;97.0;286.0;4.0;None;40.0;12.70583333;1.868794326;None;17.0;34.23137255;2.24320331;None;12.0;42.71111111;5.0;5.0;11.76470588;17.64705882;11.76470588;0.0;5.882352941;0.0
2022-01;National;PARIS EST;REIMS;45.0;224.0;5.0;None;22.0;0.0;1.3304414;None;13.0;28.2474359;2.172526636;None;0.0;56.92;0.0;0.0;0.0;18.18181818;18.18181818;0.0;18.18181818;0.0
2022-01;National;PARIS LYON;ANNECY;222.0;132.0;0.0;None;16.0;20.48333333;2.164141414;None;15.0;41.16666667;7.803030303030299;None;15.0;41.16666667;6.0;3.0;13.33333333;20.0;6.666666667;33.33333333;26.66666667;0.0
2022-01;National;PARIS LYON;BESANCON FRANCHE COMTE TGV;128.0;170.0;1.0;None;15.0;16.56444444;1.263609467;None;8.0;22.26666667;1.952859961;None;5.0;27.37;1.0;0.0;12.5;0.0;0.0;75.0;0.0;12.5
2022-01;National;PARIS MONTPARNASSE;LAVAL;1702.5938009787928;239.0;15.0;None;20.0;17.02083333;1.1890625;None;29.0;23.60689655;3.891815476;None;16.0;0.0;8.0;1.0;17.85714286;17.85714286;0.0;21.42857143;7.142857142857138;25.0
2022-01;National;PARIS MONTPARNASSE;POITIERS;94.0;541.0;19.0;None;35.0;12.85571429;0.234037108;None;0.0;23.85892857;2.163595649;None;260.39253670473084;30.30648148148149;6.0;1.0;15.38461538;30.76923077;7.692307692;19.23076923;3.846153846;23.07692308
2022-01;National;PARIS MONTPARNASSE;TOULOUSE MATABIAU;263.0;217.0;9.0;None;0.0;15.54444444;0.368429487;None;22.0;0.0;4.394791667;None;22.0;42.4;10.0;3.0;18.18181818;0.0;13.63636364;13.63636364;0.0;13.63636364
2022-01;National;PARIS NORD;DUNKERQUE;1702.5938009787928;176.0;1.0;None;872.2920065252855;10.06904762;0.406952381;None;8.0;345.3266769288485;1.42;None;8.0;346.4742866898222;5.0;5.0;50.0;0.0;12.5;37.5;0.0;0.0
2022-01;National;SAINT ETIENNE CHATEAUCREUX;PARIS LYON;168.0;119.0;1.0;None;23.0;2.339855072;0.881497175;None;11.0;28.07575758;4.107062147;None;8.0;33.70625;3.0;1.0;9.090909091;0.0;18.18181818;27.27272727;9.090909091;36.36363636
2022-01;National;STRASBOURG;PARIS EST;117.0;505.0;4.0;None;131.0;0.0;2.640714763;None;48.0;38.76215278;3.862992652;None;36.0;47.11898148;20.0;12.0;10.63829787;218.65088787857883;25.531914893617003;23.404255319148906;2.127659574;8.510638298
2022-01;National;TOULOUSE MATABIAU;PARIS MONTPARNASSE;266.0;221.0;6.0;None;26.0;19.39807692;2.356996855;None;365.28344208809136;56.21333333;0.0;None;0.0;56.21333333;0.0;0.0;26.66666667;46.66666667;10.0;0.0;3.333333333;13.33333333
2022-01;International;PARIS LYON;ITALIE;424.0;93.0;0.0;None;13.0;25.08333333;3.295878136200721;None;0.0;62.35714286;2.870967742;None;7.0;62.35714286;6.0;3.0;0.0;0.0;14.28571429;42.85714286;28.57142857;0.0
2022-01;International;PARIS LYON;LAUSANNE;1702.5938009787928;142.0;0.0;None;10.0;10.95666667;0.589201878;None;7.0;28.09047619;58.47323134889636;None;260.39253670473084;28.09047619;3.0;0.0;14.28571429;28.57142857;14.28571429;28.57142857;0.0;14.28571429
2022-01;National;ANGOULEME;PARIS MONTPARNASSE;126.0;324.0;14.0;None;131.0;8.519338422;3.654560261;None;46.0;32.37210145;5.63257329;None;0.0;37.74583333;0.0;0.0;28.26086957;23.91304348;0.0;190.4200842324105;2.1739130434782603;8.695652173913041
2022-01;National;CHAMBERY CHALLES LES EAUX;PARIS LYON;0.0;321.0;0.0;None;176.0;118.28872062060988;30.62165761769024;None;61.0;28.85027322;5.979439252;None;42.0;36.23611111;16.0;5.0;0.0;14.754098360655703;37.70491803;16.39344262;72.0439601026586;9.836065574
2022-01;National;DIJON VILLE;PARIS LYON;98.0;2681.206158238173;0.0;None;99.0;8.605218855;2.521632252;None;18.0;0.0;1.473893805;None;15.0;43.68444444;7.0;3.0;22.22222222;27.77777778;5.555555555555561;38.88888889;0.0;0.0
2022-01;National;GRENOBLE;PARIS LYON;178.0;188.0;1.0;None;8.0;0.0;0.368538324;None;11.0;23.80454545;1.245454545;None;8.0;27.50833333;1.0;0.0;36.36363636;18.18181818;0.0;45.454545454545496;0.0;0.0
2022-01;National;LYON PART DIEU;LILLE;185.0;259.0;0.0;None;138.0;11.218719806763254;6.103240658470785;None;42.0;44.74381406857544;7.419076697737783;None;34.0;52.14950980392156;22.0;9.0;14.583333333333334;9.761904761904765;4.880952380952381;26.84523809523809;12.202380952380953;0.0
2022-01;National;LYON PART DIEU;MARSEILLE ST CHARLES;104.0;472.0;2.0;None;157.0;118.28872062060988;3.968368794;None;68.0;31.38431373;5.47358156;None;52.0;36.89230769;22.0;7.0;4.545454545454549;31.81818182;12.12121212;28.78787879;4.545454545454549;18.18181818
2022-01;National;METZ;PARIS EST;87.0;298.0;0.0;None;76.0;7.669517543859649;1.907662192;None;42.0;22.12460317;3.291610738;None;17.0;38.95098039;7.0;3.0;11.11111111;19.44444444;41.66666667;19.44444444;5.555555556;2.777777778
2022-01;National;NICE VILLE;PARIS LYON;350.0;216.0;0.0;None;13.0;9.115384615;0.304651163;None;22.0;53.057575757575805;4.556666667;None;22.0;0.0;16.0;4.0;0.0;0.0;40.90909091;4.545454545454549;4.545454545454549;13.63636364
2022-01;National;PARIS EST;STRASBOURG;0.0;511.0;11.0;None;80.0;10.25895833;0.0;None;24.0;36.92986111;2.070666667;None;19.0;43.4377193;8.0;4.0;0.0;16.66666667;198.7610364132147;37.5;16.66666667;12.5
2022-01;National;PARIS LYON;CHAMBERY CHALLES LES EAUX;179.0;319.0;0.0;None;37.0;18.75;1.8932601880877693;None;22.0;41.25757576;3.755329154;None;17.0;49.09117647;0.0;0.0;9.090909091;13.63636364;9.090909091;31.81818182;27.27272727;9.090909091
2022-01;National;PARIS LYON;GRENOBLE;180.0;2681.206158238173;0.0;None;12.0;0.0;1.109822866;None;13.0;44.0;2.917874396;None;10.0;53.8;6.0;3.0;15.38461538;38.46153846;198.7610364132147;15.38461538;72.0439601026586;0.0
2022-01;National;PARIS LYON;MONTPELLIER;207.0;220.0;0.0;None;21.0;25.2531746;2.099545455;None;11.0;45.89848485;1.386060606;None;11.0;45.89848485;5.0;2.0;18.18181818;18.18181818;0.0;36.36363636;0.0;9.090909091
2022-01;National;PARIS LYON;PERPIGNAN;302.0;169.0;0.0;None;15.0;16.76222222;0.0;None;9.0;41.88888889;1.8328402366863903;None;9.0;41.88888889;5.0;0.0;44.44444444;11.11111111;22.22222222;11.11111111;11.11111111;0.0
2022-01;National;PARIS MONTPARNASSE;BREST;225.0;247.0;2.0;None;15.0;25.26111111;0.895782313;None;0.0;29.64285714;58.47323134889636;None;14.0;29.64285714;3.0;2.0;50.0;0.0;7.142857143;7.142857143;72.0439601026586;7.142857143
2022-01;National;PARIS MONTPARNASSE;VANNES;152.0;263.0;0.0;None;15.0;22.04888889;0.790937896;None;29.0;28.67241379;4.201520913;None;17.0;39.70588235;9.0;4.0;17.24137931;20.68965517;0.0;20.68965517;72.0439601026586;17.24137931
2022-01;National;PERPIGNAN;PARIS LYON;306.0;174.0;0.0;None;58.0;13.51494253;4.146628131;None;20.0;30.62666667;3.47938343;None;20.0;30.62666667;3.0;3.0;85.0;0.0;5.0;0.0;0.0;0.0
2022-01;National;RENNES;LYON PART DIEU;235.0;76.0;0.0;None;872.2920065252855;6.959375;1.50877193;None;5.0;34.52666667;1.482675439;None;5.0;34.52666667;4.0;0.0;0.0;0.0;0.0;0.0;0.0;40.0
2022-01;National;None;PARIS LYON;239.0;268.0;0.0;None;872.2920065252855;24.631007751938004;3.9110074626865097;None;26.0;0.0;5.031529851;None;26.0;55.25705128;19.0;0.0;23.07692308;15.38461538;38.46153846;7.692307692;72.0439601026586;11.53846154
2022-01;National;VANNES;PARIS MONTPARNASSE;0.0;281.0;1.0;None;91.0;0.0;1.873690476;None;365.28344208809136;33.09166667;4.348690476;None;18.0;44.21666667;12.0;5.0;35.71428571;35.71428571;14.28571429;10.71428571;0.0;3.571428571
2022-01;International;FRANCFORT;PARIS EST;231.0;2681.206158238173;0.0;None;48.0;4.770138889;30.62165761769024;None;9.0;46.08703704;3.522380952;None;9.0;46.08703704;5.0;3.0;0.0;33.33333333;33.33333333;22.22222222;72.0439601026586;11.11111111
2022-01;International;LAUSANNE;PARIS LYON;227.0;158.0;0.0;None;123.0;2.38401084;1.9855485232067505;None;2.0;34.01666667;0.102320675;None;2.0;34.01666667;1.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0
2022-01;National;DUNKERQUE;PARIS NORD;132.0;177.0;1.0;None;3.0;25.0;0.428571429;None;14.0;20.83690476;2.829428571;None;8.0;26.46875;2.0;0.0;14.28571429;7.142857143;28.57142857;190.4200842324105;7.142857143;0.0
2022-01;National;LILLE;MARSEILLE ST CHARLES;299.0;199.0;15.0;None;36.0;9.661574074;1.78525641;None;25.0;36.20199915824913;6.4351648351648345;None;0.0;36.22;0.0;0.0;3.9999999999999982;36.00000000000004;0.0;20.0;7.999999999999999;32.0
2022-01;National;LILLE;PARIS NORD;72.0;631.0;15.0;None;110.0;6.346060606060618;0.9772063056511892;None;76.0;18.75402711323764;2.6869727174254687;None;29.0;31.18620689655176;10.0;1.0;6.756756757;26.05105105105105;26.12612613;23.23573573573569;10.960960960960952;6.869369369
2022-01;National;LYON PART DIEU;MONTPELLIER;114.0;246.0;1.0;None;87.0;0.0;4.277823129;None;25.0;39.03466667;2.926598639;None;19.0;46.92368421;19.0;6.0;16.0;0.0;198.7610364132147;24.0;0.0;24.0
2022-01;National;LYON PART DIEU;PARIS LYON;118.0;725.0;0.0;None;296.0;6.507995495;2.789663348;None;49.0;30.941156462585003;1.996917971;None;37.0;36.7490991;37.0;6.0;16.32653061;2.040816327;8.163265306;16.32653061;8.163265306;48.97959183673471
2022-01;National;LYON PART DIEU;RENNES;235.0;76.0;0.0;None;40.0;4.089583333;2.192982456;None;6.0;23.53055556;3.826535087719301;None;6.0;23.530555555555605;1.0;0.0;33.33333333;50.0;0.0;0.0;0.0;0.0
2022-01;National;MARNE LA VALLEE;MARSEILLE ST CHARLES;210.0;265.0;15.0;None;98.0;8.750680272;3.531733333;None;32.0;36.6171875;6.377533333;None;32.0;36.6171875;11.0;5.0;3.125;0.0;0.0;0.0;0.0;25.0
2022-01;National;MARSEILLE ST CHARLES;MARNE LA VALLEE;212.0;271.0;14.0;None;30.0;13.70888889;1.438216146;None;32.0;43.26510417;0.0;None;260.39253670473084;43.26510417;14.0;7.0;13.33333333;16.66666667;0.0;10.0;13.33333333;46.66666667
2022-01;National;NANTES;PARIS MONTPARNASSE;131.0;560.0;11.0;None;95.0;11.0854386;1.668245294;None;49.0;43.60884354;4.607771706;None;0.0;50.36833333;0.0;0.0;20.40816327;24.48979592;0.0;16.32653061;8.163265306;18.36734694
2022-01;National;PARIS EST;METZ;85.0;258.0;0.0;None;26.0;12.08461538;1.157973856;None;21.0;23.72063492;2.02751634;None;9.0;0.0;2.0;2.0;0.0;10.52631579;0.0;47.36842105;10.52631579;5.263157895
2022-01;National;PARIS LYON;LYON PART DIEU;119.0;698.0;23.0;None;37.0;0.0;0.242271605;None;17.0;28.35;0.686271605;None;14.0;31.475;8.0;0.0;23.52941176;11.76470588;11.76470588;5.882352941;29.41176471;17.64705882
2022-01;National;PARIS LYON;MACON LOCHE;96.0;258.0;1.0;None;32.0;20.01041667;2.247535668;None;20.0;32.165;2.563164721;None;11.0;47.38030303;8.0;4.0;5.0;5.0;0.0;50.0;35.0;5.0
2022-01;National;PARIS LYON;MULHOUSE VILLE;170.0;301.0;2.0;None;24.0;14.22291667;0.943088071;None;365.28344208809136;0.0;2.657302118;None;12.0;63.65277778;12.0;0.0;37.5;25.0;0.0;37.5;0.0;0.0
2022-01;National;PARIS LYON;NIMES;176.0;220.0;0.0;None;0.0;25.2531746;2.099545455;None;21.0;33.75634921;4.498409091;None;0.0;41.85111111;0.0;0.0;14.28571429;23.80952381;9.523809524;33.33333333;72.0439601026586;9.523809524
2022-01;National;PARIS MONTPARNASSE;BORDEAUX ST JEAN;140.0;914.0;26.0;None;61.0;13.05245902;30.62165761769024;None;56.0;27.18065476;1.959131905;None;260.39253670473084;0.0;15.0;4.0;18.18181818;20.0;9.090909091;29.09090909;5.454545455;18.18181818
2022-01;National;PARIS MONTPARNASSE;NANTES;131.0;0.0;9.0;None;41.0;14.64552846;0.762197393;None;41.0;44.54146341;2.629795158;None;32.0;53.46145833;18.0;9.0;21.95121951;21.95121951;9.756097561;19.51219512;7.317073170731709;19.51219512
2022-01;National;PARIS MONTPARNASSE;QUIMPER;222.0;245.0;1.0;None;0.0;23.15769231;0.707513661;None;16.0;37.8125;2.147540984;None;16.0;37.8125;8.0;2.0;43.75;12.5;6.25;0.0;6.25;6.25
2022-01;National;REIMS;PARIS EST;46.0;222.0;3.0;None;19.0;118.28872062060988;0.80281583;None;18.0;35.45648148;3.2219178082191706;None;10.0;55.78;5.0;4.0;0.0;57.142857142857096;14.28571429;7.142857143;7.142857143;14.28571429
2022-01;National;RENNES;PARIS MONTPARNASSE;98.0;805.0;15.0;None;0.0;9.652015504;2.589240506;None;101.0;22.32755776;3.748523206751059;None;43.0;346.4742866898222;0.0;0.0;17.39130435;36.95652174;25.0;0.0;1.0869565217391302;3.260869565
2022-01;International;ITALIE;PARIS LYON;426.0;93.0;0.0;None;61.0;2.03989071;1.450896057;None;21.0;38.83333333;11.11111111;None;21.0;38.83333333;8.0;4.0;23.80952381;19.04761905;33.33333333;19.04761905;0.0;4.761904762
2022-01;International;PARIS LYON;BARCELONA;400.0;0.0;0.0;None;5.0;25.98333333;3.911827957;None;0.0;0.0;0.0;None;260.39253670473084;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
